0,1,2,3,4,5,Placement
0.36230589549602105,0.48479729729729726,6.0,0.0,1.0,0.0,0
0.8271305225843204,0.4966216216216216,3.0,1.0,0.0,5.0,0
-0.9657644676134056,0.1807432432432432,8.0,1.0,0.0,4.0,0
-0.5009398405251063,0.295608108108108,8.0,0.0,1.0,4.0,0
-0.7665539131469916,0.787162162162162,6.0,0.0,1.0,1.0,0
-2.360238348878304,0.1875,5.0,1.0,0.0,3.0,0
0.22949885918507837,0.5979729729729729,3.0,0.0,1.0,3.0,0
-1.0985715039243482,0.06587837837837829,9.0,1.0,0.0,5.0,0
-1.6962031673235902,0.5574324324324323,1.0,0.0,1.0,2.0,0
-0.832957431302463,0.11993243243243235,1.0,1.0,0.0,5.0,0
-0.633746876836049,0.10979729729729726,6.0,0.0,1.0,4.0,0
-1.032167985768877,0.5608108108108106,3.0,1.0,0.0,2.0,0
-0.633746876836049,0.1182432432432432,4.0,1.0,0.0,5.0,0
0.561516449962435,0.28716216216216217,1.0,1.0,0.0,2.0,0
-0.16892224974774964,0.4307432432432431,6.0,1.0,0.0,1.0,0
0.2959023773405497,0.32094594594594594,2.0,1.0,0.0,2.0,0
0.7607270044288491,0.26351351351351326,5.0,0.0,1.0,4.0,1
0.36230589549602105,0.16216216216216206,6.0,1.0,0.0,5.0,0
-0.43453632236963496,0.3969594594594593,7.0,0.0,1.0,0.0,0
-0.43453632236963496,0.5050675675675674,2.0,1.0,0.0,0.0,0
-0.036115213436806966,0.3023648648648648,6.0,1.0,0.0,4.0,0
0.4287094136514924,0.5979729729729729,6.0,1.0,0.0,1.0,0
-1.8954137217900044,0.6199324324324323,8.0,1.0,0.0,3.0,0
0.6279199681179064,0.23141891891891886,9.0,1.0,0.0,2.0,0
-0.5009398405251063,0.815878378378378,1.0,0.0,1.0,2.0,0
0.4951129318069637,0.6385135135135135,3.0,0.0,1.0,2.0,0
-0.832957431302463,0.2854729729729729,3.0,1.0,0.0,4.0,0
-1.7626066854790616,0.1807432432432432,4.0,1.0,0.0,3.0,0
0.36230589549602105,0.19594594594594594,1.0,1.0,0.0,1.0,0
0.561516449962435,0.6469594594594591,3.0,1.0,0.0,0.0,0
0.6279199681179064,0.1148648648648648,3.0,0.0,1.0,0.0,0
0.561516449962435,0.29054054054054046,4.0,1.0,0.0,5.0,0
-0.1025187315922783,0.46283783783783783,3.0,0.0,1.0,4.0,0
-0.43453632236963496,0.10472972972972971,0.0,0.0,1.0,1.0,0
-0.633746876836049,0.8513513513513512,8.0,0.0,1.0,4.0,0
-0.43453632236963496,0.518581081081081,5.0,1.0,0.0,3.0,0
0.4951129318069637,0.5962837837837837,1.0,0.0,1.0,3.0,1
-1.1649750220798196,0.35641891891891897,0.0,1.0,0.0,3.0,0
-0.036115213436806966,0.3057432432432431,3.0,1.0,0.0,3.0,0
0.03028830471866437,0.3158783783783784,8.0,1.0,0.0,5.0,0
0.6943234862733777,0.22635135135135132,0.0,0.0,1.0,3.0,0
0.4951129318069637,0.537162162162162,7.0,1.0,0.0,1.0,0
1.0927445952062058,0.2820945945945944,7.0,0.0,1.0,1.0,0
0.16309534102960704,0.47128378378378366,0.0,0.0,1.0,2.0,0
-1.7626066854790616,0.49493243243243235,6.0,1.0,0.0,3.0,0
-1.7626066854790616,0.15709459459459452,0.0,1.0,0.0,2.0,0
0.9599375588952631,0.606418918918919,8.0,0.0,1.0,4.0,1
-0.16892224974774964,0.5777027027027025,4.0,0.0,1.0,5.0,0
0.16309534102960704,0.599662162162162,5.0,0.0,1.0,1.0,0
-0.3681328042141636,0.6891891891891889,2.0,1.0,0.0,4.0,1
-1.3641855765462336,0.07263513513513509,0.0,0.0,1.0,5.0,0
1.358358667828091,0.29729729729729726,7.0,1.0,0.0,5.0,0
0.6943234862733777,0.3158783783783784,5.0,1.0,0.0,5.0,0
-0.1025187315922783,0.3124999999999999,3.0,1.0,0.0,4.0,0
-0.036115213436806966,0.483108108108108,2.0,0.0,1.0,4.0,0
-0.7001503949915203,0.3293918918918918,2.0,0.0,1.0,1.0,0
-0.8993609494579343,0.6570945945945944,0.0,1.0,0.0,2.0,0
-1.032167985768877,0.7787162162162161,1.0,1.0,0.0,0.0,0
-0.8993609494579343,0.6520270270270269,1.0,1.0,0.0,3.0,0
-0.832957431302463,0.5777027027027025,4.0,1.0,0.0,5.0,0
-0.43453632236963496,0.8564189189189185,5.0,1.0,0.0,0.0,0
-0.5673433586805776,0.5979729729729729,0.0,0.0,1.0,1.0,0
-0.5673433586805776,0.7516891891891891,3.0,1.0,0.0,4.0,0
0.8935340407397917,0.27027027027027006,8.0,0.0,1.0,2.0,1
0.2959023773405497,0.6249999999999999,6.0,0.0,1.0,5.0,0
-0.3017292860586923,0.5219594594594593,6.0,1.0,0.0,0.0,0
-0.036115213436806966,0.5202702702702701,0.0,1.0,0.0,0.0,0
0.6943234862733777,0.4341216216216216,4.0,1.0,0.0,0.0,0
0.22949885918507837,0.27195945945945954,1.0,0.0,1.0,0.0,0
-0.3017292860586923,0.41216216216216217,1.0,1.0,0.0,3.0,0
0.22949885918507837,0.6030405405405402,9.0,1.0,0.0,2.0,0
-0.1025187315922783,0.008445945945945943,9.0,1.0,0.0,0.0,0
0.16309534102960704,0.420608108108108,1.0,1.0,0.0,0.0,0
0.561516449962435,0.027027027027026973,5.0,1.0,0.0,3.0,0
-1.0985715039243482,0.6824324324324323,2.0,1.0,0.0,5.0,0
-0.5673433586805776,0.40202702702702686,5.0,0.0,1.0,3.0,0
0.16309534102960704,0.22972972972972971,4.0,1.0,0.0,1.0,0
-0.832957431302463,0.9104729729729727,6.0,0.0,1.0,0.0,0
-0.1025187315922783,0.5337837837837837,9.0,1.0,0.0,5.0,0
0.6279199681179064,0.21283783783783772,2.0,0.0,1.0,2.0,0
-1.0985715039243482,0.5793918918918918,1.0,1.0,0.0,4.0,0
-1.231378540235291,0.8192567567567567,6.0,0.0,1.0,4.0,0
-0.7665539131469916,0.5439189189189187,9.0,0.0,1.0,3.0,0
0.4951129318069637,0.4932432432432431,8.0,0.0,1.0,3.0,0
0.4951129318069637,0.5608108108108106,6.0,1.0,0.0,5.0,0
-1.032167985768877,0.3293918918918918,7.0,1.0,0.0,0.0,0
-0.23532576790322096,0.7854729729729727,0.0,0.0,1.0,0.0,0
-0.832957431302463,0.7635135135135135,4.0,0.0,1.0,2.0,0
0.7607270044288491,0.5895270270270269,5.0,1.0,0.0,0.0,1
-0.23532576790322096,0.44932432432432423,7.0,0.0,1.0,0.0,0
-1.3641855765462336,0.9999999999999999,0.0,0.0,1.0,5.0,1
1.0927445952062058,0.108108108108108,5.0,1.0,0.0,3.0,1
-0.1025187315922783,0.30405405405405384,4.0,1.0,0.0,4.0,0
1.159148113361677,0.5304054054054052,6.0,0.0,1.0,2.0,1
-1.032167985768877,0.3057432432432431,4.0,1.0,0.0,1.0,0
-1.4969926128571762,0.30743243243243235,9.0,0.0,1.0,5.0,0
-1.0985715039243482,0.4510135135135135,8.0,1.0,0.0,1.0,0
-0.16892224974774964,0.3479729729729729,9.0,1.0,0.0,5.0,0
-0.23532576790322096,0.7584459459459457,1.0,0.0,1.0,4.0,0
-0.633746876836049,0.8209459459459457,9.0,1.0,0.0,5.0,0
0.8271305225843204,0.2010135135135135,3.0,0.0,1.0,3.0,0
0.6943234862733777,0.6756756756756753,2.0,1.0,0.0,1.0,0
0.0966918228741357,0.8040540540540541,4.0,1.0,0.0,5.0,0
-1.0985715039243482,0.6249999999999999,9.0,1.0,0.0,1.0,0
-0.9657644676134056,0.7702702702702701,4.0,1.0,0.0,4.0,0
1.0927445952062058,0.447635135135135,8.0,0.0,1.0,5.0,0
-0.8993609494579343,0.6503378378378378,7.0,1.0,0.0,1.0,0
0.4951129318069637,0.20270270270270263,0.0,1.0,0.0,1.0,0
-0.43453632236963496,0.5152027027027025,2.0,1.0,0.0,4.0,0
1.0263410770507344,0.233108108108108,5.0,1.0,0.0,5.0,1
-1.1649750220798196,0.4391891891891889,3.0,1.0,0.0,2.0,0
-2.16102779441189,0.9070945945945944,4.0,1.0,0.0,4.0,0
-0.16892224974774964,0.5945945945945946,9.0,1.0,0.0,4.0,1
0.03028830471866437,0.49831081081081063,4.0,0.0,1.0,2.0,0
0.6943234862733777,0.42905405405405406,3.0,1.0,0.0,0.0,0
-1.2977820583907622,0.7820945945945944,3.0,1.0,0.0,5.0,0
0.16309534102960704,0.2567567567567567,5.0,0.0,1.0,3.0,0
1.2255516315171484,0.10472972972972971,0.0,0.0,1.0,4.0,0
0.8271305225843204,0.9054054054054054,6.0,1.0,0.0,4.0,1
0.7607270044288491,0.6790540540540541,5.0,1.0,0.0,3.0,1
-0.8993609494579343,0.8682432432432431,3.0,0.0,1.0,1.0,0
-1.6962031673235902,0.8429054054054052,6.0,1.0,0.0,3.0,0
0.8271305225843204,0.6874999999999997,8.0,0.0,1.0,5.0,1
-1.430589094701705,0.6317567567567565,7.0,0.0,1.0,0.0,0
-0.5009398405251063,0.733108108108108,4.0,0.0,1.0,0.0,0
-0.3017292860586923,0.3834459459459457,5.0,1.0,0.0,3.0,0
0.7607270044288491,0.32094594594594594,9.0,0.0,1.0,5.0,0
-0.16892224974774964,0.7398648648648646,8.0,1.0,0.0,1.0,0
0.22949885918507837,0.447635135135135,5.0,1.0,0.0,5.0,0
-0.832957431302463,0.4763513513513512,3.0,1.0,0.0,4.0,0
-1.3641855765462336,0.28378378378378366,2.0,1.0,0.0,1.0,0
-0.9657644676134056,0.5743243243243242,3.0,0.0,1.0,2.0,0
0.6279199681179064,0.13344594594594594,5.0,0.0,1.0,3.0,0
-0.5009398405251063,0.5168918918918918,6.0,0.0,1.0,2.0,0
0.16309534102960704,0.7635135135135135,6.0,0.0,1.0,3.0,0
1.8231832949163904,0.24155405405405384,7.0,0.0,1.0,4.0,0
0.6279199681179064,0.5709459459459457,5.0,0.0,1.0,5.0,0
-0.3681328042141636,0.3124999999999999,4.0,1.0,0.0,0.0,0
0.4951129318069637,0.7567567567567565,5.0,0.0,1.0,0.0,0
0.4951129318069637,0.41891891891891875,6.0,0.0,1.0,1.0,0
-0.16892224974774964,0.7162162162162159,5.0,1.0,0.0,4.0,1
-0.16892224974774964,0.7787162162162161,4.0,0.0,1.0,4.0,1
-1.3641855765462336,0.322635135135135,5.0,0.0,1.0,0.0,0
3.151253658025817,0.5675675675675674,5.0,0.0,1.0,1.0,0
1.2255516315171484,0.733108108108108,6.0,0.0,1.0,0.0,0
-0.3017292860586923,0.7449324324324321,7.0,1.0,0.0,2.0,1
0.561516449962435,0.6402027027027025,7.0,0.0,1.0,4.0,0
-2.2938348307228322,0.21114864864864857,3.0,1.0,0.0,2.0,0
-0.7665539131469916,0.27027027027027006,8.0,1.0,0.0,1.0,0
1.0927445952062058,0.21114864864864857,7.0,0.0,1.0,0.0,0
-0.43453632236963496,0.3124999999999999,0.0,1.0,0.0,3.0,0
0.8935340407397917,0.8074324324324323,3.0,1.0,0.0,4.0,1
-1.032167985768877,0.8648648648648648,7.0,0.0,1.0,2.0,1
-1.8954137217900044,0.8885135135135135,2.0,0.0,1.0,0.0,0
0.7607270044288491,0.733108108108108,2.0,0.0,1.0,2.0,1
0.0966918228741357,0.6165540540540538,5.0,1.0,0.0,0.0,0
1.0263410770507344,0.787162162162162,5.0,1.0,0.0,2.0,1
-0.16892224974774964,0.8733108108108109,8.0,1.0,0.0,4.0,0
-0.23532576790322096,0.46283783783783783,9.0,1.0,0.0,4.0,0
0.2959023773405497,0.8817567567567565,9.0,1.0,0.0,1.0,0
0.8271305225843204,0.7314189189189185,4.0,1.0,0.0,2.0,1
0.6943234862733777,0.724662162162162,5.0,1.0,0.0,1.0,0
-1.3641855765462336,0.37331081081081063,5.0,1.0,0.0,4.0,0
-0.832957431302463,0.19256756756756743,0.0,0.0,1.0,3.0,0
0.8935340407397917,0.6790540540540541,9.0,0.0,1.0,0.0,1
0.7607270044288491,0.5287162162162161,9.0,1.0,0.0,5.0,0
0.2959023773405497,0.7652027027027025,8.0,0.0,1.0,5.0,1
0.4287094136514924,0.4966216216216216,5.0,1.0,0.0,0.0,0
0.9599375588952631,0.35641891891891897,0.0,1.0,0.0,0.0,0
1.6903762586054478,0.027027027027026973,6.0,0.0,1.0,3.0,1
1.0263410770507344,0.6114864864864863,3.0,1.0,0.0,4.0,1
-0.1025187315922783,0.09459459459459452,3.0,0.0,1.0,5.0,0
-0.7665539131469916,0.358108108108108,0.0,1.0,0.0,4.0,0
-0.036115213436806966,0.6554054054054052,7.0,0.0,1.0,4.0,0
0.561516449962435,0.4527027027027025,3.0,0.0,1.0,4.0,0
-1.629799649168119,0.8344594594594593,7.0,1.0,0.0,3.0,0
0.36230589549602105,0.260135135135135,2.0,1.0,0.0,4.0,0
-0.036115213436806966,0.8682432432432431,1.0,0.0,1.0,0.0,0
-0.3017292860586923,0.21959459459459452,1.0,0.0,1.0,0.0,0
0.4287094136514924,0.6317567567567565,3.0,1.0,0.0,2.0,1
-0.5009398405251063,0.05067567567567566,9.0,0.0,1.0,1.0,0
1.358358667828091,0.36655405405405406,6.0,1.0,0.0,5.0,0
-0.3017292860586923,0.1148648648648648,3.0,0.0,1.0,4.0,0
1.4911657041390338,0.7010135135135133,2.0,1.0,0.0,4.0,1
-0.036115213436806966,0.4054054054054054,4.0,1.0,0.0,3.0,0
-0.7665539131469916,0.4797297297297295,5.0,0.0,1.0,1.0,0
-0.16892224974774964,0.21959459459459452,9.0,0.0,1.0,2.0,0
-0.3681328042141636,0.4510135135135135,7.0,0.0,1.0,5.0,0
1.2255516315171484,0.2364864864864865,1.0,1.0,0.0,1.0,0
-0.5673433586805776,0.43581081081081063,2.0,0.0,1.0,2.0,0
-0.7001503949915203,0.6114864864864863,5.0,0.0,1.0,1.0,0
-0.3017292860586923,0.8429054054054052,1.0,1.0,0.0,1.0,0
-0.633746876836049,0.20270270270270263,8.0,0.0,1.0,0.0,0
-0.43453632236963496,0.822635135135135,6.0,1.0,0.0,5.0,0
0.8935340407397917,0.1739864864864865,7.0,1.0,0.0,4.0,0
-0.832957431302463,0.08614864864864857,4.0,1.0,0.0,3.0,0
-0.9657644676134056,0.7212837837837837,2.0,0.0,1.0,2.0,0
1.4247621859835624,0.358108108108108,8.0,0.0,1.0,5.0,0
1.6903762586054478,0.8648648648648648,1.0,1.0,0.0,1.0,0
0.36230589549602105,0.9155405405405405,1.0,1.0,0.0,4.0,1
1.2919551496726198,0.125,0.0,1.0,0.0,5.0,0
1.2255516315171484,0.48141891891891875,9.0,1.0,0.0,0.0,0
-1.231378540235291,0.4898648648648648,6.0,1.0,0.0,3.0,0
0.8271305225843204,0.5016891891891889,7.0,0.0,1.0,1.0,0
-0.16892224974774964,0.6790540540540541,5.0,0.0,1.0,1.0,0
0.6943234862733777,0.7550675675675674,0.0,1.0,0.0,2.0,1
0.0966918228741357,0.7601351351351348,3.0,1.0,0.0,2.0,1
0.2959023773405497,0.2499999999999999,0.0,1.0,0.0,3.0,0
-0.5009398405251063,0.7364864864864863,4.0,1.0,0.0,2.0,1
0.9599375588952631,0.3682432432432431,2.0,1.0,0.0,5.0,0
-0.633746876836049,0.8209459459459457,6.0,1.0,0.0,5.0,0
-0.7001503949915203,0.7668918918918918,4.0,0.0,1.0,5.0,0
-0.7001503949915203,0.5489864864864863,6.0,1.0,0.0,3.0,0
-1.0985715039243482,0.7094594594594593,9.0,1.0,0.0,0.0,0
0.8935340407397917,0.9442567567567567,8.0,1.0,0.0,1.0,0
-0.16892224974774964,0.46452702702702686,7.0,0.0,1.0,1.0,0
-0.3017292860586923,0.7837837837837837,7.0,0.0,1.0,5.0,1
0.7607270044288491,0.038851351351351204,2.0,0.0,1.0,0.0,0
-0.7665539131469916,0.699324324324324,0.0,1.0,0.0,2.0,0
0.22949885918507837,0.2804054054054054,1.0,1.0,0.0,0.0,0
0.6279199681179064,0.45608108108108103,0.0,1.0,0.0,4.0,0
1.358358667828091,0.16891891891891886,4.0,0.0,1.0,4.0,1
0.4951129318069637,0.8057432432432431,4.0,1.0,0.0,5.0,1
-0.1025187315922783,0.9273648648648646,0.0,0.0,1.0,5.0,0
1.0927445952062058,0.46114864864864835,8.0,1.0,0.0,3.0,0
1.6239727404499764,0.07263513513513509,1.0,1.0,0.0,3.0,0
-0.036115213436806966,0.886824324324324,3.0,1.0,0.0,0.0,0
-1.1649750220798196,0.7027027027027025,8.0,0.0,1.0,5.0,1
0.16309534102960704,0.9273648648648646,6.0,1.0,0.0,2.0,0
-0.16892224974774964,0.8445945945945942,1.0,0.0,1.0,0.0,0
0.4287094136514924,0.6097972972972973,5.0,1.0,0.0,3.0,1
2.022393849382804,0.6047297297297295,3.0,0.0,1.0,3.0,1
0.0966918228741357,0.15202702702702708,3.0,1.0,0.0,1.0,0
-1.1649750220798196,0.07263513513513509,3.0,0.0,1.0,2.0,0
-1.0985715039243482,0.8935810810810808,1.0,0.0,1.0,3.0,0
-1.0985715039243482,0.10304054054054057,4.0,0.0,1.0,1.0,0
1.159148113361677,0.19932432432432423,0.0,1.0,0.0,3.0,0
0.0966918228741357,0.4374999999999999,3.0,0.0,1.0,3.0,0
0.2959023773405497,0.6182432432432429,3.0,1.0,0.0,5.0,1
0.4951129318069637,0.36655405405405406,9.0,0.0,1.0,4.0,0
0.6943234862733777,0.36317567567567555,2.0,0.0,1.0,5.0,0
-1.430589094701705,0.7195945945945946,7.0,0.0,1.0,2.0,0
0.6943234862733777,0.6351351351351352,4.0,1.0,0.0,4.0,0
0.6943234862733777,0.4797297297297295,6.0,1.0,0.0,2.0,0
0.2959023773405497,0.39527027027027006,1.0,0.0,1.0,3.0,0
-1.4969926128571762,0.5591216216216214,4.0,0.0,1.0,5.0,0
0.4287094136514924,0.233108108108108,1.0,0.0,1.0,5.0,0
-1.0985715039243482,0.25506756756756743,3.0,1.0,0.0,1.0,0
-0.633746876836049,0.5135135135135135,7.0,1.0,0.0,5.0,0
-2.2938348307228322,0.4341216216216216,6.0,1.0,0.0,5.0,0
-0.1025187315922783,0.16047297297297292,4.0,1.0,0.0,1.0,0
-0.633746876836049,0.5168918918918918,4.0,0.0,1.0,4.0,0
-0.5009398405251063,0.7094594594594593,2.0,1.0,0.0,0.0,0
-0.633746876836049,0.22128378378378366,2.0,1.0,0.0,1.0,0
-0.3017292860586923,0.831081081081081,4.0,0.0,1.0,1.0,0
0.7607270044288491,0.16554054054054046,4.0,0.0,1.0,0.0,0
-1.1649750220798196,0.24155405405405384,7.0,0.0,1.0,1.0,0
-1.430589094701705,0.3614864864864863,0.0,1.0,0.0,2.0,0
0.16309534102960704,0.5118243243243242,1.0,1.0,0.0,0.0,0
-1.1649750220798196,0.6841216216216214,1.0,0.0,1.0,3.0,0
-0.7665539131469916,0.4932432432432431,9.0,0.0,1.0,0.0,0
-0.1025187315922783,0.7567567567567565,9.0,0.0,1.0,1.0,0
-1.0985715039243482,0.6385135135135135,2.0,0.0,1.0,3.0,0
-0.7001503949915203,0.8581081081081078,9.0,1.0,0.0,0.0,0
-0.23532576790322096,0.4104729729729729,2.0,1.0,0.0,5.0,0
0.9599375588952631,0.8682432432432431,3.0,0.0,1.0,0.0,0
-0.5009398405251063,0.14864864864864857,1.0,1.0,0.0,4.0,0
2.952043103559403,0.6047297297297295,3.0,0.0,1.0,5.0,1
-0.1025187315922783,0.16554054054054046,4.0,1.0,0.0,1.0,0
-0.23532576790322096,0.32432432432432423,4.0,0.0,1.0,4.0,0
-0.7001503949915203,0.5152027027027025,0.0,1.0,0.0,5.0,0
1.557569222294505,0.7668918918918918,5.0,0.0,1.0,5.0,1
1.0263410770507344,0.0557432432432432,6.0,0.0,1.0,5.0,1
-0.7001503949915203,0.7787162162162161,6.0,1.0,0.0,5.0,0
-0.5673433586805776,0.3682432432432431,3.0,0.0,1.0,5.0,0
0.36230589549602105,0.22804054054054046,6.0,0.0,1.0,1.0,0
0.16309534102960704,0.5608108108108106,6.0,0.0,1.0,5.0,0
-1.1649750220798196,0.13344594594594594,1.0,0.0,1.0,5.0,0
-0.9657644676134056,0.17567567567567566,7.0,0.0,1.0,3.0,0
-0.036115213436806966,0.41891891891891875,6.0,1.0,0.0,2.0,0
0.03028830471866437,0.22466216216216206,7.0,1.0,0.0,1.0,0
-1.4969926128571762,0.6925675675675674,6.0,1.0,0.0,1.0,0
-0.3681328042141636,0.8800675675675674,1.0,1.0,0.0,3.0,0
-1.8954137217900044,0.170608108108108,6.0,1.0,0.0,3.0,0
0.22949885918507837,0.7567567567567565,3.0,1.0,0.0,4.0,1
1.756779776760919,0.08108108108108092,2.0,0.0,1.0,4.0,0
0.36230589549602105,0.40202702702702686,1.0,1.0,0.0,2.0,0
-0.7001503949915203,0.22297297297297292,0.0,1.0,0.0,3.0,0
1.0927445952062058,0.14358108108108092,8.0,1.0,0.0,2.0,1
0.6943234862733777,0.510135135135135,3.0,0.0,1.0,0.0,0
-1.430589094701705,0.07432432432432434,7.0,0.0,1.0,1.0,0
0.6943234862733777,0.8952702702702701,5.0,0.0,1.0,4.0,0
0.4951129318069637,0.03378378378378377,4.0,1.0,0.0,0.0,0
0.8935340407397917,0.7195945945945946,2.0,1.0,0.0,0.0,0
1.358358667828091,0.22635135135135132,7.0,0.0,1.0,1.0,0
0.6943234862733777,0.7804054054054052,9.0,1.0,0.0,1.0,0
0.36230589549602105,0.8040540540540541,4.0,1.0,0.0,5.0,1
1.2919551496726198,0.6790540540540541,1.0,0.0,1.0,4.0,1
0.16309534102960704,0.537162162162162,2.0,1.0,0.0,3.0,0
-0.3017292860586923,0.4527027027027025,6.0,0.0,1.0,0.0,0
-1.032167985768877,0.6368243243243242,3.0,1.0,0.0,3.0,1
0.2959023773405497,0.10641891891891886,9.0,1.0,0.0,1.0,0
3.8152888395805307,0.6739864864864863,3.0,1.0,0.0,0.0,0
-1.0985715039243482,0.5168918918918918,3.0,1.0,0.0,0.0,0
1.557569222294505,0.125,6.0,1.0,0.0,2.0,1
-0.16892224974774964,0.4729729729729729,7.0,1.0,0.0,4.0,0
1.756779776760919,0.46790540540540515,3.0,1.0,0.0,4.0,1
1.2919551496726198,0.3412162162162161,4.0,1.0,0.0,0.0,0
0.36230589549602105,0.7989864864864863,6.0,0.0,1.0,5.0,1
-0.036115213436806966,0.6520270270270269,0.0,1.0,0.0,1.0,0
-0.3017292860586923,0.5912162162162159,4.0,0.0,1.0,4.0,0
0.561516449962435,0.5472972972972973,6.0,1.0,0.0,2.0,0
-0.3017292860586923,0.5439189189189187,7.0,0.0,1.0,4.0,0
-1.8954137217900044,0.40878378378378366,7.0,1.0,0.0,5.0,0
-0.8993609494579343,0.5016891891891889,8.0,1.0,0.0,4.0,0
0.03028830471866437,0.49493243243243235,6.0,0.0,1.0,4.0,0
-0.3681328042141636,0.27533783783783783,6.0,1.0,0.0,4.0,0
-0.036115213436806966,0.26858108108108103,9.0,0.0,1.0,1.0,0
0.2959023773405497,0.606418918918919,5.0,1.0,0.0,2.0,0
-0.633746876836049,0.22297297297297292,7.0,0.0,1.0,2.0,0
-0.16892224974774964,0.8091216216216214,6.0,0.0,1.0,0.0,0
-0.23532576790322096,0.30067567567567555,6.0,0.0,1.0,1.0,0
0.6279199681179064,0.44256756756756743,0.0,0.0,1.0,1.0,0
1.358358667828091,0.23479729729729726,2.0,1.0,0.0,0.0,0
-0.5009398405251063,0.19256756756756743,9.0,0.0,1.0,4.0,0
0.561516449962435,0.3766891891891889,9.0,1.0,0.0,2.0,0
-0.832957431302463,0.1976351351351351,1.0,1.0,0.0,4.0,0
-0.5009398405251063,0.2499999999999999,2.0,0.0,1.0,4.0,0
1.0927445952062058,0.8682432432432431,4.0,0.0,1.0,5.0,1
0.2959023773405497,0.3766891891891889,6.0,0.0,1.0,1.0,0
-0.9657644676134056,0.15540540540540537,1.0,1.0,0.0,5.0,0
1.2919551496726198,0.4999999999999999,9.0,1.0,0.0,2.0,0
2.620025512782046,0.15709459459459452,3.0,0.0,1.0,1.0,0
0.03028830471866437,0.510135135135135,3.0,0.0,1.0,0.0,0
-0.036115213436806966,0.14864864864864857,1.0,0.0,1.0,1.0,0
1.2255516315171484,0.7770270270270269,8.0,1.0,0.0,4.0,1
-1.032167985768877,0.1739864864864865,6.0,1.0,0.0,4.0,0
-0.16892224974774964,0.7753378378378378,2.0,0.0,1.0,4.0,1
2.088797367538276,0.5895270270270269,9.0,0.0,1.0,1.0,0
